0,1
0.13286346372870467,0.8671365362712959
0.110207103068389,0.8897928969316116
0.07720367095120506,0.9227963290487956
0.040771883735772264,0.9592281162642285
0.013840538613700914,0.9861594613862997
0.0027492724468277763,0.9972507275531728
0.005531130539825312,0.9944688694601754
0.0043566812808711,0.9956433187191295
0.002622612518634497,0.997377387481366
0.0010340225404651725,0.9989659774595351
3.26480161057293e-07,0.9999996735198391
0.001084467769028408,0.9989155322309718
0.0009239016607413635,0.9990760983392589
3.982476881818702e-08,0.9999999601752315
0.00018230397015478946,0.9998176960298456
0.0019551900111766576,0.9980448099888237
0.0062299575635925575,0.9937700424364079
0.0011020808840180283,0.9988979191159826
0.0036689294148422092,0.9963310705851585
0.14677999646566312,0.8532200035343376
0.31160965264413787,0.6883903473558629
0.4046873596636478,0.5953126403363529
0.45308139126483415,0.5469186087351666
0.4828482958147734,0.5171517041852274
0.49335631019604004,0.5066436898039607
0.4957151213169379,0.5042848786830628
0.47471900093643243,0.5252809990635682
0.42414519418979774,0.5758548058102029
0.3311690074259619,0.6688309925740387
0.22964506222395456,0.770354937776046
0.14628260567957252,0.853717394320428
0.0014028295359139252,0.9985971704640866
0.008297078442648523,0.9917029215573518
0.008686545130074129,0.9913134548699264
0.006659200289067314,0.9933407997109331
0.0014588533561284082,0.9985411466438721
0.0008450471140327705,0.9991549528859676
0.0031820305968055635,0.9968179694031947
1.2569642398854594e-06,0.9999987430357601
1.5201372707880195e-08,0.9999999847986274
6.575677567371763e-06,0.9999934243224327
0.007539093226909852,0.9924609067730902
0.006377207912417367,0.9936227920875826
4.7595123221326366e-05,0.9999524048767788
0.009397884210752997,0.9906021157892472
0.014545955270418992,0.985454044729581
0.029753652166339923,0.9702463478336601
0.03384580957835981,0.9661541904216401
0.04565317071294134,0.9543468292870587
0.0468919906038415,0.9531080093961586
0.035802168645488186,0.9641978313545119
0.020732951265110586,0.9792670487348895
0.017936777741392865,0.9820632222586071
0.0044595375715203575,0.9955404624284795
0.016170650673456115,0.983829349326544
0.017050134426865107,0.982949865573135
1.2036612569124745e-09,0.999999998796339
2.4801667801498506e-09,0.9999999975198336
0.007735809084294796,0.9922641909157056
0.0076837063072966215,0.9923162936927038
5.692703090974775e-08,0.9999999430729695
0.005539036340726842,0.9944609636592736
0.008703613952971288,0.9912963860470292
0.01132698628884873,0.9886730137111518
0.006230009617804243,0.9937699903821965
0.0010773160045074487,0.9989226839954932
0.008235247009896696,0.991764752990104
0.00820765028958063,0.9917923497104202
0.019547318789117266,0.9804526812108834
0.01831369473672217,0.9816863052632784
2.1926675415174122e-09,0.9999999978073331
6.571732854873096e-14,0.9999999999999347
0.0025779112447896434,0.9974220887552109
1.2883450038976777e-12,0.9999999999987121
1.6717907885134085e-14,0.9999999999999837
0.003891026003180449,0.99610897399682
0.01060979501260304,0.9893902049873973
0.009680342761993744,0.9903196572380064
3.8379643444740224e-07,0.9999996162035657
1.091771698055997e-13,0.999999999999891
0.01357663826896634,0.9864233617310336
0.016166386098477252,0.9838336139015228
1.0144189656800635e-05,0.9999898558103433
0.0006307660566649398,0.9993692339433351
0.00023688689191068556,0.9997631131080893
0.0004419655620661465,0.9995580344379338
0.0013295780479926625,0.9986704219520072
2.1181805670363525e-13,0.9999999999997882
0.20993702328488067,0.7900629767151195
0.46053347095642905,0.539466529043571
0.5981462684091146,0.40185373159088533
0.6237021336607507,0.37629786633924944
0.6232120996779137,0.37678790032208637
0.6206645852441333,0.3793354147558669
0.6021206590071098,0.39787934099289046
0.6380006730062419,0.36199932699375814
0.6484061223746665,0.35159387762533334
0.6386123378131433,0.36138766218685675
