DATE,MOM_log_return
2008-04-20,0.6791026489796156
2008-04-27,1.010794767076242
2008-05-04,-0.3140832707136247
2008-05-11,0.6002489315660166
2008-05-18,1.1810174036314849
2008-05-25,-0.318383403795759
2008-06-01,-0.7785170554733116
2008-06-08,-0.21777455705085283
2008-06-15,-0.6750393255625226
2008-06-22,0.1956126679896278
2008-06-29,-0.9904831828629961
2008-07-06,-1.7654045527783688
2008-07-13,-1.602347550012113
2008-07-20,-1.5121383600033182
2008-07-27,-1.1981869916057908
2008-08-03,-0.348419709900175
2008-08-10,-2.1665531238392965
2008-08-17,-0.6906152734985018
2008-08-24,0.8290484153923796
2008-08-31,0.3648350318787529
2008-09-07,-2.2190833632737728
2008-09-14,-2.2190833632737728
2008-09-21,-0.5444442900050019
2008-09-28,-0.10921164429306841
2008-10-05,-2.2190833632737728
2008-10-12,-2.2190833632737728
2008-10-19,0.09769781797491783
2008-10-26,-2.2190833632737728
2008-11-02,1.6273489546951738
2008-11-09,0.2234840562576533
2008-11-16,-2.2190833632737728
2008-11-23,-2.2190833632737728
2008-11-30,1.6273489546951738
2008-12-07,-0.9335423771609066
2008-12-14,1.114661459533013
2008-12-21,0.8849023388604885
2008-12-28,-0.9787576821734038
2009-01-04,1.6008981392980632
2009-01-11,-1.2645858582244396
2009-01-18,-2.2190833632737728
2009-01-25,-2.0275766211027846
2009-02-01,0.4268440314564395
2009-02-08,-0.15469517346695733
2009-02-15,-1.2787553124262114
2009-02-22,-2.2190833632737728
2009-03-01,-2.2190833632737728
2009-03-08,-2.2190833632737728
2009-03-15,1.6273489546951738
2009-03-22,1.6273489546951738
2009-03-29,1.6273489546951738
2009-04-05,1.6273489546951738
2009-04-12,0.18323418523330245
2009-04-19,0.7212207871912849
2009-04-26,-0.6990599873869296
2009-05-03,0.7187388574707713
2009-05-10,1.6273489546951738
2009-05-17,-0.4545082597681769
2009-05-24,0.42183723365578824
2009-05-31,0.5717554928428916
2009-06-07,0.9892520924063141
2009-06-14,-0.34516357530734065
2009-06-21,-1.9338834003416128
2009-06-28,-0.2967957959325394
2009-07-05,0.20403414389295493
2009-07-12,-1.840503766721057
2009-07-19,1.6273489546951738
2009-07-26,1.6273489546951738
2009-08-02,0.46849318740489576
2009-08-09,1.2288331201050304
2009-08-16,-0.4518185774376468
2009-08-23,-0.31300850888424847
2009-08-30,0.9125011917102163
2009-09-06,-1.079100749998524
2009-09-13,1.6273489546951738
2009-09-20,1.125997438802279
2009-09-27,-0.5536091723808796
2009-10-04,-1.1421859334861877
2009-10-11,1.4745991090010837
2009-10-18,1.2131759234702109
2009-10-25,0.16166298504697052
2009-11-01,-2.2190833632737728
2009-11-08,0.2770121010102441
2009-11-15,1.6273489546951738
2009-11-22,-0.1065371122142695
2009-11-29,-0.41289456035597955
2009-12-06,-0.41289456035597955
2009-12-13,-0.7490236887707197
2009-12-20,-0.1563359546890216
2009-12-27,0.9192468988691738
2010-01-03,0.28620454591312106
2010-01-10,0.28620454591312106
2010-01-17,-0.3383138095450084
2010-01-24,-1.8867808336508476
2010-01-31,-2.2190833632737728
2010-02-07,-1.0689448155417016
2010-02-14,-0.39183384260451215
2010-02-21,1.5796949226519221
2010-02-28,-0.020782764104353823
2010-03-07,1.6273489546951738
2010-03-14,1.2595541177473883
2010-03-21,0.27727906682287123
2010-03-28,0.17739491375894093
2010-04-04,0.45087220345532975
2010-04-11,0.7163816924383649
2010-04-18,0.5810641668113798
2010-04-25,0.022717603079768466
2010-05-02,-1.0308787077598405
2010-05-09,-2.2190833632737728
2010-05-16,0.6450479066400623
2010-05-23,-2.2190833632737728
2010-05-30,-0.7140893379193409
2010-06-06,0.07149390401060308
2010-06-13,-0.35737051702261186
2010-06-20,1.6273489546951738
2010-06-27,-1.380203168362185
2010-07-04,-2.2190833632737728
2010-07-11,1.4011320868344181
2010-07-18,1.254006882355508
2010-07-25,0.5120590317541284
2010-08-01,0.8944438228455643
2010-08-08,1.0488310911564718
2010-08-15,-2.09341921447849
2010-08-22,-0.8174879893642294
2010-08-29,-1.565746959825267
2010-09-05,1.6273489546951738
2010-09-12,1.2463886011450915
2010-09-19,1.3377478838426218
2010-09-26,1.1767940893589661
2010-10-03,0.36774898691060715
2010-10-10,0.6711894554542643
2010-10-17,1.0784256756225294
2010-10-24,0.09711042025549664
2010-10-31,0.16498102275450446
2010-11-07,1.392457133465215
2010-11-14,-0.36044441413173106
2010-11-21,-0.9071255238615182
2010-11-28,0.23904223408240832
2010-12-05,0.8197037696824727
2010-12-12,0.6957716626892319
2010-12-19,0.022320828237241568
2010-12-26,0.28834800470921995
2011-01-02,0.28834800470921995
2011-01-09,0.11690112619774258
2011-01-16,0.397508030564076
2011-01-23,-0.6010824536990536
2011-01-30,-0.034322058585226446
2011-02-06,0.7102613230371131
2011-02-13,0.920242076516203
2011-02-20,0.6177759367529432
2011-02-27,-1.208984853546198
2011-03-06,0.47077779385066637
2011-03-13,-0.8850555376163364
2011-03-20,-2.0233365021938585
2011-03-27,1.6273489546951738
2011-04-03,1.1783925560761748
2011-04-10,0.4548867728843142
2011-04-17,-0.6965876297544725
2011-04-24,1.0754254457555734
2011-05-01,1.3423254266188769
2011-05-08,-0.8136682454340218
2011-05-15,-0.48553897597201817
2011-05-22,-0.727009634796594
2011-05-29,-0.5128619364281376
2011-06-05,0.08217981120963452
2011-06-12,-1.5373194842269113
2011-06-19,-0.7206859417722928
2011-06-26,0.1745197885687028
2011-07-03,1.6273489546951738
2011-07-10,1.193534032312756
2011-07-17,-1.3815910551925126
2011-07-24,0.7718212560275926
2011-07-31,-1.1513010723579933
2011-08-07,-2.2190833632737728
2011-08-14,-2.2190833632737728
2011-08-21,-0.18045168001018505
2011-08-28,-0.02115683673749257
2011-09-04,1.6273489546951738
2011-09-11,-0.955264778667221
2011-09-18,0.5302459521307781
2011-09-25,-0.9886611673367945
2011-10-02,-0.6823272414509627
2011-10-09,-0.9148215665174855
2011-10-16,1.6273489546951738
2011-10-23,0.03939141516499214
2011-10-30,1.166350457843442
2011-11-06,-0.6925827384455284
2011-11-13,0.21090638819735272
2011-11-20,-1.247558390155701
2011-11-27,-2.2190833632737728
2011-12-04,1.6273489546951738
2011-12-11,0.6271526175636645
2011-12-18,-1.2495746310161524
2011-12-25,1.114466858253692
2012-01-01,0.4621205013891513
2012-01-08,0.10789120135656745
2012-01-15,-0.33469181078507654
2012-01-22,0.11068737833321908
2012-01-29,0.227282282119667
2012-02-05,0.5238695249640778
2012-02-12,0.5641998367273678
2012-02-19,0.39306917732942237
2012-02-26,0.30332687343328124
2012-03-04,0.41617407218390673
2012-03-11,-0.14353744123398207
2012-03-18,0.878523457026259
2012-03-25,0.046226161465177974
2012-04-01,0.45029650591652026
2012-04-08,0.0400080520849057
2012-04-15,-1.091023038718328
2012-04-22,0.1801738404461361
2012-04-29,0.4342941707496278
2012-05-06,-0.0722271484468884
2012-05-13,-1.19983609196493
2012-05-20,-1.7955583066892775
2012-05-27,0.13508851147986212
2012-06-03,-0.8243244640681845
2012-06-10,0.14677015069717936
2012-06-17,0.8572243390002462
2012-06-24,0.6057413181408233
2012-07-01,-0.10777930702392276
2012-07-08,0.9604603751085814
2012-07-15,-0.5880178489159362
2012-07-22,0.4687678456101331
2012-07-29,-0.2113679446076706
2012-08-05,0.7320794341141595
2012-08-12,0.18426696215534658
2012-08-19,0.14841499320246201
2012-08-26,-0.15333693416082564
2012-09-02,-0.09327877440199718
2012-09-09,0.42392829769487234
2012-09-16,0.4390618422006027
2012-09-23,0.4590419646084838
2012-09-30,-0.48848490505932707
2012-10-07,0.595547041114005
2012-10-14,-1.1143389127766155
2012-10-21,-0.04098839160445674
2012-10-28,-1.3271785432477687
2012-11-04,-1.3271785432477687
2012-11-11,-1.0063780516054373
2012-11-18,-1.2982845292948337
2012-11-25,1.4950751048313944
2012-12-02,0.5444064945827222
2012-12-09,-0.03250261046312377
2012-12-16,-0.20289516474302455
2012-12-23,0.07456078161013627
2012-12-30,-0.8058310562001887
2013-01-06,1.053862173157303
2013-01-13,0.39586405316973894
2013-01-20,0.39586405316973894
2013-01-27,0.36694687044493957
2013-02-03,0.33503431616904006
2013-02-10,-0.3003298427705128
2013-02-17,-0.3003298427705128
2013-02-24,0.019891360511777745
2013-03-03,0.019891360511777745
2013-03-10,0.019891360511777745
2013-03-17,0.2857736928835401
2013-03-24,0.2857736928835401
2013-03-31,0.470635300814037
2013-04-07,-0.05877346676284761
2013-04-14,0.8698440026112023
2013-04-21,-0.6111953652776275
2013-04-28,0.641768129519689
2013-05-05,0.641768129519689
2013-05-12,0.4501015778562624
2013-05-19,0.38120938181481945
2013-05-26,-0.5845064628003498
2013-06-02,-0.5845064628003498
2013-06-09,-1.5747461724518352
2013-06-16,0.6625593883768616
2013-06-23,-0.49733183289216115
2013-06-30,-0.4102444305329997
2013-07-07,1.6273489546951738
2013-07-14,1.3800802792791664
2013-07-21,0.645628108155752
2013-07-28,0.645628108155752
2013-08-04,-0.5371017841875536
2013-08-11,0.04347587825849912
2013-08-18,-1.2961385782889157
2013-08-25,-0.9100780065838292
2013-09-01,-0.9100780065838292
2013-09-08,-0.9100780065838292
2013-09-15,1.2692491578968406
2013-09-22,1.0259246226466672
2013-09-29,0.29528653825949247
2013-10-06,-0.688937649341575
2013-10-13,-0.4459094242565395
2013-10-20,1.3821907603641728
2013-10-27,0.5264539852759349
2013-11-03,-0.2362085169712644
2013-11-10,-0.7354837986459484
2013-11-17,0.7623553757122368
2013-11-24,0.5006105187327663
2013-12-01,0.20328918889880593
2013-12-08,-0.6148138051632318
2013-12-15,-0.27921652949790815
2013-12-22,0.712046307508448
2013-12-29,0.95755266978653
2014-01-05,-0.03272854301579532
2014-01-12,0.21595020434563564
2014-01-19,-0.02812734414674651
2014-01-26,-0.7306484282264003
2014-02-02,-1.531253415821684
2014-02-09,-0.6326820150721374
2014-02-16,1.6273489546951738
2014-02-23,0.6843044570253141
2014-03-02,0.6456947877548516
2014-03-09,0.10925824027186022
2014-03-16,-1.1029395897953644
2014-03-23,-0.4957209585018885
2014-03-30,-1.2552771986993465
2014-04-06,0.543918670557024
2014-04-13,-2.1240249087796763
2014-04-20,0.21229103311838415
2014-04-27,0.41593763869061773
2014-05-04,-0.045222087722506125
2014-05-11,-0.129902327807273
2014-05-18,0.04205211100615485
2014-05-25,0.35869499512916575
2014-06-01,1.0746605940808807
2014-06-08,0.6053333482793272
2014-06-15,-0.027151380129475978
2014-06-22,0.3259255146491116
2014-06-29,-0.056913732824928946
2014-07-06,0.4164256564936825
2014-07-13,-0.854443573550035
2014-07-20,-0.17598064100491978
2014-07-27,0.3085553488194176
2014-08-03,-1.1884159842789368
2014-08-10,-1.2664599659137046
2014-08-17,0.4444530815088823
2014-08-24,1.0791532281081386
2014-08-31,0.460294809547364
2014-09-07,0.08774259619733525
2014-09-14,-0.5455843473773113
2014-09-21,0.001256842782423585
2014-09-28,-0.9571245761927757
2014-10-05,-1.0153833183920233
2014-10-12,-1.6638813197988624
2014-10-19,-2.2190833632737728
2014-10-26,1.6273489546951738
2014-11-02,1.4059485016819095
2014-11-09,0.33310792350101287
2014-11-16,0.10846561280998482
2014-11-23,0.5032273654961252
2014-11-30,0.7418476729985822
2014-12-07,0.06945056489409251
2014-12-14,-1.020007630419958
2014-12-21,-1.020007630419958
2014-12-28,-1.020007630419958
2015-01-04,-0.6628778368263605
2015-01-11,-0.6628778368263605
2015-01-18,-0.041874614827679735
2015-01-25,0.8590842429659619
2015-02-01,-0.6025457730918818
2015-02-08,-0.6025457730918818
2015-02-15,0.5708189445407974
2015-02-22,0.887604586353703
2015-03-01,0.4051949647294781
2015-03-08,-0.5969746785545142
2015-03-15,-0.976025655968605
2015-03-22,1.4573817364757058
2015-03-29,-0.6447348290246988
2015-04-05,-0.5366957581044819
2015-04-12,0.5849032802372577
2015-04-19,-0.27267000784894657
2015-04-26,0.6056119088697325
2015-05-03,-0.6457246856151252
2015-05-10,-0.43527935598579687
2015-05-17,0.46267694866633313
2015-05-24,0.39215689646085133
2015-05-31,-0.4988680512000253
2015-06-07,-0.6188080407067096
2015-06-14,-0.48735491068826403
2015-06-21,0.05205481865700647
2015-06-28,0.835561932832242
2015-07-05,0.835561932832242
2015-07-12,-0.6060396500528427
2015-07-19,1.6273489546951738
2015-07-26,-0.03417574086618317
2015-08-02,-0.35028032484744975
2015-08-09,-0.31048373433685017
2015-08-16,-0.6497977324953902
2015-08-23,-1.9129554714725314
2015-08-30,-2.2100941060105335
2015-09-06,-0.8292677454666031
2015-09-13,0.5293937452076315
2015-09-20,0.488633029433161
2015-09-27,-1.328298120538761
2015-10-04,-1.050871689044036
2015-10-11,-1.050871689044036
2015-10-18,0.4555128952656157
2015-10-25,0.2948821431399155
2015-11-01,0.2948821431399155
2015-11-08,-0.13362866109570476
2015-11-15,-0.7392991358062221
2015-11-22,0.5218474616877792
2015-11-29,0.40918245697868766
2015-12-06,-0.2820324731317276
2015-12-13,-1.0365259793846482
2015-12-20,-0.3051301878682481
2015-12-27,0.3076609210754764
2016-01-03,0.2657673245677003
2016-01-10,-2.2190833632737728
2016-01-17,-1.7681472663853013
2016-01-24,-0.7240854285055829
2016-01-31,0.9949871736415868
2016-02-07,-0.8506624969536128
2016-02-14,-2.2190833632737728
2016-02-21,1.6273489546951738
2016-02-28,1.2456883501098304
2016-03-06,0.7845866967720481
2016-03-13,-0.07900860826483189
2016-03-20,0.8618004807425547
2016-03-27,-0.03192145995349289
2016-04-03,0.7371544265141932
2016-04-10,-0.32020627066441215
2016-04-17,0.26869956426998465
2016-04-24,0.11460184230729423
2016-05-01,-0.514199620607356
2016-05-08,-0.06873497685002516
2016-05-15,0.4647369417235504
2016-05-22,-0.5424138114544184
2016-05-29,0.554502661600978
2016-06-05,0.45395909067022144
2016-06-12,0.38967491912849594
2016-06-19,-0.9961465737521141
2016-06-26,0.03870652107970164
2016-07-03,0.6242126770135529
2016-07-10,1.0538056841926726
2016-07-17,0.41648125842077766
2016-07-24,0.08399970859046399
2016-07-31,-0.10577470308386763
2016-08-07,-0.3978725634488781
2016-08-14,0.05658458869293985
2016-08-21,-0.34339556377609143
2016-08-28,-0.6498381079725002
2016-09-04,-0.4137317795089052
2016-09-11,-0.31480537102834344
2016-09-18,-1.2196238640000432
2016-09-25,0.7419669673247903
2016-10-02,0.043637764751938174
2016-10-09,-1.0304870422580878
2016-10-16,-0.6706055201417799
2016-10-23,-0.18163908049910235
2016-10-30,-0.6157580044554251
2016-11-06,-0.7300619420572453
2016-11-13,0.2097539373511841
2016-11-20,-0.40934707029882145
2016-11-27,0.8197982738105076
2016-12-04,-0.3992034883763767
2016-12-11,0.7209488276855265
2016-12-18,0.10414235938292578
2016-12-25,-0.14371893439419875
2017-01-01,-0.1897402297641082
2017-01-08,0.39801139457632595
2017-01-15,0.3992980119209994
2017-01-22,0.0776191671312925
2017-01-29,0.7109759650391402
2017-02-05,-0.05461394211041825
2017-02-12,0.18073027711157388
2017-02-19,0.5346285522721987
2017-02-26,0.18515900624230863
2017-03-05,0.03402091643192653
2017-03-12,-0.27816319463243955
2017-03-19,0.6282162874502104
2017-03-26,-0.11105735026270457
2017-04-02,0.12412585877533114
2017-04-09,-0.08041913320370564
2017-04-16,-0.2483615308177747
2017-04-23,-0.027710852611443505
2017-04-30,0.8941686457229138
2017-05-07,0.2107976177401217
2017-05-14,0.29458630450604767
2017-05-21,0.3260598595605185
2017-05-28,0.6994722076544093
2017-06-04,0.6530287905542637
2017-06-11,0.10403686583568134
2017-06-18,-0.43977884478220636
2017-06-25,0.13135176102551122
2017-07-02,-0.4925623474128544
2017-07-09,-0.04643144157114324
2017-07-16,0.8949026406692177
2017-07-23,0.39978773997243694
2017-07-30,-0.02363816312551867
2017-08-06,0.1536417952729052
2017-08-13,-0.4304034151530755
2017-08-20,-0.27181911026332817
2017-08-27,-0.09790328580536115
2017-09-03,0.5040891649314191
2017-09-10,-0.1816176137966037
2017-09-17,0.7791317777423741
2017-09-24,0.26145216933363563
2017-10-01,-0.19286984092252757
2017-10-08,0.7450062048441602
2017-10-15,0.29672898932680414
2017-10-22,0.4103557593308283
2017-10-29,0.5161996567201276
2017-11-05,0.595837348135434
2017-11-12,-0.2558555931992619
2017-11-19,-0.3256072850629491
2017-11-26,0.5553616735006824
2017-12-03,0.11659090135614558
2017-12-10,-0.4952428709022937
2017-12-17,0.3696978478378877
2017-12-24,0.3846120198506219
2017-12-31,-0.27856706266109726
2018-01-07,1.0297529566665078
2018-01-14,1.0297529566665078
2018-01-21,1.0297529566665078
2018-01-28,1.1386269751813902
2018-02-04,-1.0616393993922675
2018-02-11,-2.2190833632737728
2018-02-18,1.6273489546951738
2018-02-25,0.7920569605588342
2018-03-04,-0.3617192995728481
2018-03-11,0.7750005506795364
2018-03-18,0.20946334267294364
2018-03-25,-2.2190833632737728
2018-04-01,-0.9534321211816272
2018-04-08,-0.9303717278109479
2018-04-15,0.7629884821712778
2018-04-22,1.046203237149131
2018-04-29,-0.6783457204855177
2018-05-06,-0.13117471161804278
2018-05-13,1.427156224505637
2018-05-20,0.12390400600458233
2018-05-27,0.1732764100892565
2018-06-03,-0.39175204299006733
2018-06-10,1.0462720403752295
2018-06-17,0.055504678700485324
2018-06-24,-0.7929863868102914
2018-07-01,-1.633612362594713
2018-07-08,0.06450146466717141
2018-07-15,1.2666808358657178
2018-07-22,0.3004520266684546
2018-07-29,0.15227994682758184
2018-08-05,-0.8545918867112002
2018-08-12,0.46995775367821685
2018-08-19,-0.6407480625376513
2018-08-26,0.8005235177302756
2018-09-02,1.1719094889160173
2018-09-09,-0.8273530583390061
2018-09-16,0.18380462617329782
2018-09-23,0.30137926406553345
2018-09-30,0.3413516155606137
2018-10-07,-0.7369786576281177
2018-10-14,-2.2190833632737728
2018-10-21,-0.9209746647955058
2018-10-28,-2.2190833632737728
2018-11-04,0.29576161793579003
2018-11-11,1.6273489546951738
2018-11-18,-1.7995522385656986
2018-11-25,-2.2190833632737728
2018-12-02,1.6273489546951738
2018-12-09,-0.7158601450409374
2018-12-16,-1.1257081694556823
2018-12-23,-2.2190833632737728
2018-12-30,-0.7587174374369435
2019-01-06,1.2298051068215232
2019-01-13,1.5749813170921374
2019-01-20,0.7846431800009586
2019-01-27,0.11135968053627027
2019-02-03,0.399646270126523
2019-02-10,0.6560468487652478
2019-02-17,0.6088784931716702
2019-02-24,0.7041731249993106
2019-03-03,0.7041731249993106
2019-03-10,-0.883444370342278
2019-03-17,0.9501464723355185
2019-03-24,0.4358444211676981
2019-03-31,-0.024261674802739375
2019-04-07,0.708775516828056
2019-04-14,0.00761000833359209
2019-04-21,-0.25469958078234023
2019-04-28,0.6451602732820465
2019-05-05,0.2549767139185983
2019-05-12,-0.9479336004086553
2019-05-19,-0.4365211551782819
2019-05-26,-0.053636765064728475
2019-06-02,-0.053636765064728475
2019-06-09,1.2025005091383159
2019-06-16,1.0527130360758923
2019-06-23,0.7685628428723174
2019-06-30,-0.2630411634283197
2019-07-07,0.9018909863524621
2019-07-14,0.11866717697938507
2019-07-21,-0.11001808997815413
2019-07-28,0.012475855536817605
2019-08-04,-1.1245931320693898
2019-08-11,-1.0000635671966636
2019-08-18,-0.22032624889018682
2019-08-25,0.18072164094777435
2019-09-01,0.26822418146555727
2019-09-08,0.7873596421675668
2019-09-15,-0.9086353072841238
2019-09-22,-0.22145205358814476
2019-09-29,-0.5111801468998585
2019-10-06,-0.7224905385918078
2019-10-13,-0.0214037478335727
2019-10-20,0.25783577255090345
2019-10-27,-0.11770082023576466
2019-11-03,0.6925513274202604
2019-11-10,-0.16084748943922259
2019-11-17,0.38673159662631473
2019-11-24,0.16803168168364782
2019-12-01,0.5277595554876822
2019-12-08,-0.43526954156556436
2019-12-15,0.18777560345425767
2019-12-22,0.750552966613902
2019-12-29,0.750552966613902
2020-01-05,-0.11690240949876116
2020-01-12,-0.11690240949876116
2020-01-19,-0.11690240949876116
2020-01-26,0.5665778719891782
2020-02-02,-0.7510767943349556
2020-02-09,0.8547842565010243
2020-02-16,0.826963384568906
2020-02-23,-0.03553920980688226
2020-03-01,-2.2190833632737728
2020-03-08,-2.2190833632737728
2020-03-15,-2.2190833632737728
2020-03-22,-2.2190833632737728
2020-03-29,1.6273489546951738
2020-04-05,0.33594816083062357
2020-04-12,1.6273489546951738
2020-04-19,1.6273489546951738
2020-04-26,-0.27856780827676275
2020-05-03,1.0680143228158816
2020-05-10,0.9718877980383219
2020-05-17,0.4611375963538787
2020-05-24,0.9112803191024307
2020-05-31,0.5724149465049662
2020-06-07,0.9112157389629966
2020-06-14,-0.2813250070321538
2020-06-21,1.114698861218
2020-06-28,0.2928607977851258
2020-07-05,1.1601352084254108
2020-07-12,1.6273489546951738
2020-07-19,0.04470504261692781
2020-07-26,0.3670205650521279
2020-08-02,0.07390150147250425
2020-08-09,0.9664079955827346
2020-08-16,-0.33719121536755026
2020-08-23,1.5342977321825584
2020-08-30,1.022308442790942
2020-09-06,-0.3114071754235367
2020-09-13,-2.2190833632737728
2020-09-20,0.4391150879563907
2020-09-27,-0.7355636542360662
2020-10-04,1.240564344071019
2020-10-11,1.1527544130946386
2020-10-18,1.0430502496007923
2020-10-25,-1.5338802846887598
2020-11-01,-2.2190833632737728
2020-11-08,1.6273489546951738
2020-11-15,1.6273489546951738
2020-11-22,0.14712486006833075
2020-11-29,0.5919803742675406
2020-12-06,0.7899587350577936
2020-12-13,0.015976897978568085
2020-12-20,0.015976897978568085
2020-12-27,0.24661722666021627
2021-01-03,0.24661722666021627
2021-01-10,0.24661722666021627
2021-01-17,-0.13194843225360897
2021-01-24,1.1310789692912362
2021-01-31,-1.1050876016601503
2021-02-07,1.5273076289057133
2021-02-14,1.3162394899070518
2021-02-21,-0.3648516641097298
2021-02-28,-2.2190833632737728
2021-03-07,-2.1499272722712077
2021-03-14,-0.09362307141521459
2021-03-21,0.6608516389736661
2021-03-28,-0.5813091673524278
2021-04-04,1.0190153700637254
2021-04-11,1.6273489546951738
2021-04-18,1.4177409679653667
2021-04-25,-0.329807234371624
2021-05-02,0.1101110144426732
2021-05-09,-1.5053415587418284
2021-05-16,-2.1185560169039896
2021-05-23,0.26126791121503085
