DATE,MSCI,LOW_VOL,MOM,VIX,CS,GDP,IR,CPI,Liquidity,PUT/CALL,Crude Oil
2021-05-16,8760.148571428572,4361.2414285714285,3491.330000000001,21.235714285714288,202.85000142857143,-2.9320433440592404,1.636838998285714,4.15969,-0.1657142857142857,0.5771428571428572,65.17285714285714
2021-05-23,8794.167142857143,4381.851428571429,3514.905714285714,20.622857142857146,202.36000428571427,-2.9320433440592404,1.635213136714286,4.15969,-0.1457142857142857,0.5257142857142858,63.98714285714285
2021-05-30,8910.959999999997,4393.784285714285,3613.8585714285714,17.374285714285715,199.92284857142857,-2.9320433440592404,1.589247959,4.15969,-0.1442857142857143,0.4428571428571429,66.30571428571427
2021-06-06,8955.304285714286,4401.614285714286,3646.1099999999997,17.062857142857144,199.58999571428572,-2.9320433440592404,1.5818967475714287,4.9927,-0.1471428571428572,0.42428571428571427,68.64857142857143
2021-06-13,9015.132857142857,4447.3157142857135,3649.298571428571,16.34714285714286,201.05142857142854,-2.9320433440592404,1.4828383414285713,4.9927,-0.1457142857142857,0.43,70.32285714285715
2021-06-20,8956.957142857142,4410.752857142857,3588.802857142857,18.77285714285714,191.8757114285714,-2.9320433440592404,1.4828214475714285,4.9927,-0.16142857142857145,0.5042857142857143,71.58714285714285
2021-06-27,9028.941428571428,4421.544285714286,3640.7599999999993,16.242857142857144,187.20571857142858,-2.9320433440592404,1.5001766341428573,4.9927,-0.12285714285714286,0.4457142857142857,73.60714285714286
2021-07-04,9101.791428571429,4453.055714285714,3674.4100000000003,15.47142857142857,188.88714000000002,-2.9320433440592404,1.4490726845714283,5.277528571428573,-0.1442857142857143,0.45999999999999996,74.29571428571428
2021-07-11,9142.53,4485.365714285715,3664.654285714286,16.46428571428572,190.73999857142854,-2.9320433440592404,1.3513623305714284,5.391460000000001,-0.13428571428571429,0.5314285714285715,73.90714285714286
2021-07-18,9135.0,4514.038571428571,3658.6099999999997,17.42571428571429,193.4214242857143,-2.9320433440592404,1.3281145268571428,5.391460000000001,-0.15142857142857144,0.5885714285714284,72.79428571428572
2021-07-25,9126.714285714286,4512.411428571429,3665.1099999999997,18.490000000000002,196.81428857142856,-2.9320433440592404,1.2580346891428569,5.391460000000001,-0.13428571428571429,0.547142857142857,70.32285714285713
2021-08-01,9228.455714285712,4550.967142857143,3723.638571428571,18.238571428571426,197.05822571428573,-2.9320433440592404,1.242774861142857,5.384034285714287,-0.17999999999999997,0.5442857142857143,73.05999999999999
2021-08-08,9288.005714285715,4572.662857142857,3783.641428571428,17.314285714285717,194.80286285714286,-2.9320433440592404,1.2351003207142857,5.365470000000001,-0.18857142857142856,0.5242857142857142,69.12857142857142
2021-08-15,9354.007142857143,4599.038571428572,3834.3771428571426,15.930000000000001,198.8114242857143,-2.9320433440592404,1.3131731747142859,5.365470000000001,-0.17142857142857143,0.5257142857142857,68.34714285714286
2021-08-22,9275.167142857144,4626.694285714286,3735.7699999999995,18.992857142857144,198.28714285714287,-2.9320433440592404,1.2561968052857142,5.365470000000001,-0.16142857142857145,0.5657142857142856,64.2842857142857
2021-08-29,9392.685714285715,4629.18,3820.7685714285717,17.024285714285714,193.1671414285714,-2.9320433440592404,1.3077829057142856,5.365470000000001,-0.14428571428571432,0.4628571428571429,67.88285714285715
2021-09-05,9491.282857142858,4663.588571428572,3861.764285714286,16.345714285714283,191.02143,-2.9320433440592404,1.3044923882857142,5.267584285714285,-0.16,0.4642857142857143,69.16571428571429
2021-09-12,9444.572857142859,4642.854285714287,3854.1871428571426,19.165714285714284,190.5614285714286,-2.9320433440592404,1.3362095352857144,5.251269999999999,-0.18857142857142856,0.48714285714285716,69.17714285714285
2021-09-19,9362.255714285715,4587.184285714286,3832.7757142857145,19.732857142857142,185.74000428571426,-2.9320433440592404,1.3330035722857143,5.251269999999999,-0.19714285714285712,0.5242857142857142,71.72000000000001
2021-09-26,9278.852857142856,4539.702857142857,3802.381428571429,20.40285714285714,180.52143,-2.9320433440592404,1.3881037404285712,5.251269999999999,-0.15285714285714286,0.5142857142857142,72.61714285714287
2021-10-03,9130.901428571427,4437.838571428571,3743.428571428572,21.594285714285718,184.15285428571428,-2.9320433440592404,1.487609659,5.330744285714284,-0.08571428571428573,0.5357142857142857,75.46285714285715
2021-10-10,9122.287142857142,4426.024285714286,3734.808571428572,20.15857142857143,181.67571714285714,-2.9320433440592404,1.5619460344285714,5.390349999999999,-0.08571428571428572,0.527142857142857,78.61857142857143
2021-10-17,9254.802857142855,4470.835714285715,3803.038571428572,17.749999999999996,181.57000285714284,-2.9320433440592404,1.563853536142857,5.390349999999999,-0.08142857142857143,0.4685714285714285,81.39285714285712
2021-10-24,9468.94,4554.54,3909.357142857142,15.542857142857144,173.57143142857143,-2.9320433440592404,1.6417701585714286,5.390349999999999,-0.08285714285714285,0.4671428571428572,83.29285714285713
2021-10-31,9547.348571428573,4564.601428571428,3967.212857142857,16.215714285714288,172.6928614285714,-2.9320433440592404,1.573763047,5.509137142857142,0.001428571428571428,0.4414285714285714,83.51285714285713
2021-11-07,9694.165714285715,4595.788571428571,4032.904285714286,16.06,175.1142842857143,-2.9320433440592404,1.512574860285714,6.22186,-0.011428571428571429,0.41000000000000003,81.63428571428571
2021-11-14,9705.880000000001,4609.922857142857,4001.064285714286,17.18,166.44429,-2.9320433440592404,1.5297333512857143,6.22186,-0.02714285714285714,0.4471428571428571,81.62571428571428
2021-11-21,9719.581428571428,4614.867142857142,3995.4214285714284,17.327142857142857,174.10284857142855,-2.9320433440592404,1.5801559517142858,6.22186,0.07714285714285714,0.43142857142857144,78.18714285714286
2021-11-28,9561.995714285715,4566.605714285715,3931.061428571428,23.08142857142857,181.9342942857143,-2.9320433440592404,1.5680384462857142,6.22186,0.14999999999999997,0.5157142857142858,73.78285714285713
2021-12-05,9358.117142857142,4500.3,3828.181428571428,28.747142857142858,185.05714000000003,-2.9320433440592404,1.4028457232857143,6.725122857142857,0.08857142857142856,0.6085714285714287,66.71142857142857
2021-12-12,9583.391428571427,4584.682857142857,3883.7485714285713,20.945714285714285,177.85285571428568,-2.9320433440592404,1.4827065468571428,6.808999999999999,-1.982541115402065e-18,0.5399999999999999,71.40714285714286
